route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3820,60_平日(共通),a44fae34-de4d-4838-84b2-635c63517dca,,,,,3820,0,0
1481,58_平日(共通),7b3f2fb5-e52a-42df-9756-63e94a70c5f7,,,,,1481,0,0
3821,60_平日(共通),8bab3b26-3a57-4472-b6b7-64eab09bd95c,,,,,3821,0,0
1440,60_平日(共通),3e6c3cf2-7c74-4607-97d4-66fb1794c234,,,,bungotakada_yokkaichi_5_1,1440,0,0
1871,54_平日(共通),8db3d0e5-beb1-4a9e-b826-6734993f186f,,,,,1871,0,0
1990,58_平日(共通),503e72bf-4cbd-4e57-b129-68879714a00c,,,,,1990,0,0
1650,55_土曜(共通),ed69fe19-a00b-496d-9691-68d8f3b13755,,,,,1650,0,0
1651,55_平日(共通),c10a6022-52b3-43ac-92aa-6925cf0b5e81,,,,,1651,0,0
2011,58_日祝(共通),34016ece-7327-4665-a451-69536681bbbe,,,,,2011,0,0
1970,58_平日(共通),2bb79a43-8f7e-49e0-97d8-6af4beeb704a,,,,,1970,0,0
1650,55_日祝(共通),c4423450-8ee8-4e2f-b4ae-6b52c8554334,,,,,1650,0,0
1880,58_日祝(共通),4d588d69-529f-439d-bf8a-6b5ebc7941f6,,,,,1880,0,0
3821,60_土曜(共通),54f3d1b4-1127-4567-9d7a-6b6d55062101,,,,,3821,0,0
3820,60_日祝(共通),dfe36153-c281-4cff-ad11-6c2b9bf63d01,,,,,3820,0,0
1881,54_平日(共通),9e145ada-21b9-4e98-992b-6cbf23a67a70,,,,,1881,0,0
2000,58_平日(共通),a39a442b-83dc-47b8-8d19-6ce0d1cfd7c1,,,,,2000,0,0
1981,58_土曜(共通),0cb315fc-332f-4d6b-b333-6dd85deab6f9,,,,,1981,0,0
1871,58_土曜(共通),a167f37f-cb52-408e-a36b-6eef229b8c88,,,,,1871,0,0
1442,60_日祝(共通),31492979-bab5-4b96-a9ac-6f2621a5047b,,,,bungotakada_yokkaichi_5_4,1442,0,0
1821,55_平日(共通),9e0545bd-7bd1-4d36-bd7a-6f478207ef5e,,,,,1821,0,0
3984,15_平日(共通),925afe87-7e30-4982-ba56-6fc1fecfb545,,,,,3984,0,0
1442,60_土曜(共通),49a051a6-9be3-4dc6-a958-7003b4040625,,,,bungotakada_yokkaichi_3_3,1442,0,0
2060,58_日祝(共通),8f09b2b9-ac01-4bb6-b8fe-709c952ef4c8,,,,,2060,0,0
3985,15_日祝(共通),24aa6d8d-b761-40fe-899f-7288129eac50,,,,,3985,0,0
1651,55_土曜(共通),b0cf025f-2d33-406b-a968-7299243e87db,,,,,1651,0,0
3984,15_土曜(共通),14e927d1-f249-4bb0-a2ef-7352b0a422e3,,,,,3984,0,0
2810,58_土曜(共通),a9fc9c35-66b6-4198-860f-73a5fee83e89,,,,,2810,0,0
1820,55_平日(共通),c1e1d0af-d696-4ab0-8e04-7437bb0e44c8,,,,,1820,0,0
3984,15_平日(共通),91e22e43-bd60-44b6-ae5e-74870973e4e9,,,,,3984,0,0
1442,60_日祝(共通),f2d85485-d7bc-407f-99ff-74a89ab61274,,,,bungotakada_yokkaichi_6_4,1442,0,0
2061,58_土曜(共通),039dd349-c096-421f-8fcb-74f9a697f4b9,,,,,2061,0,0
1880,54_土曜(共通),67c330cf-1548-4888-9a9d-74fdf73ef284,,,,,1880,0,0
1261,60_平日(共通),830d835f-3c20-4900-acaa-7528cbf3f752,,,,,1261,0,0
1531,60_平日(共通),31cfc5c5-4b24-4da1-8b6b-75378d08a3cd,,,,,1531,0,0
3820,60_平日(共通),6c144bfa-1024-447d-884b-755ae57c1558,,,,,3820,0,0
1880,54_平日(共通),5530d74b-1b2d-4b8e-ab90-75eac26c8138,,,,,1880,0,0
2811,58_土曜(共通),03075506-9bce-464c-8865-76aecc20d31e,,,,,2811,0,0
1260,60_土曜(共通),932f2d84-d49a-46d2-8473-76dfd6e01120,,,,,1260,0,0
3820,60_土曜(共通),f801146f-a99d-4f5e-9258-776135d027db,,,,,3820,0,0
3985,15_土曜(共通),7213d42c-6d7a-4d97-97a5-77c2642cad51,,,,,3985,0,0
1651,55_平日(共通),13709b9f-ecdc-4f09-9e32-77f335a10202,,,,,1651,0,0
2060,58_土曜(共通),353f844e-36ec-4a2b-b3be-78e45f9032ea,,,,,2060,0,0
2011,58_平日(共通),ddb1dee6-fa5f-4de2-abf4-78fa7c34e10e,,,,,2011,0,0
1261,60_平日(共通),d8d0fe05-ce35-4b64-a364-79e4748591d0,,,,,1261,0,0
2810,58_平日(共通),1d734b66-fd27-4b7a-86b4-7b5a7da2a7cc,,,,,2810,0,0
1871,58_土曜(共通),34be3357-1576-4efc-a867-7b7a12bc4164,,,,,1871,0,0
1441,60_平日(共通),bd8f365a-2c96-47d1-aa78-7c54bd35e42b,,,,yokkaichi_bungotakada_2_1,1441,0,0
1881,54_日祝(共通),cb6122be-56da-407f-8d31-7d82eb645afa,,,,,1881,0,0
2010,58_土曜(共通),5227b62b-1922-40b8-9196-7e382085dbb8,,,,,2010,0,0
2010,58_平日(共通),808c4ba8-60ef-43e1-948b-7eb84501db5d,,,,,2010,0,0
1880,54_土曜(共通),9b7b3322-e05f-4ad7-a158-81711b4a4562,,,,,1880,0,0
1970,58_日祝(共通),a869126a-5798-4a77-b9d6-84a201238f93,,,,,1970,0,0
3985,15_土曜(共通),16745df2-4d8e-42eb-8bc1-84b76bbc0198,,,,,3985,0,0
3821,60_平日(共通),2ed99ee4-a8a2-4207-b399-84dee6c5bfba,,,,,3821,0,0
2061,58_日祝(共通),e6db3c15-be34-4ed5-8779-8900f01d4483,,,,,2061,0,0
1981,58_平日(共通),ebe534eb-751c-4bfb-a79f-8a3dcd5e78ce,,,,,1981,0,0
1980,58_土曜(共通),ed72d5f8-67f0-46d8-a48a-8afd9b1d1e17,,,,,1980,0,0
1271,60_土曜(共通),29bff60e-c682-41de-9831-8bec54e44abb,,,,,1271,0,0
1771,55_平日(共通),5df1fa42-b5ff-4d8d-9799-8bf50e17f702,,,,,1771,0,0
1980,58_土曜(共通),8eb14b17-49bb-474c-ab79-8caa89594e1d,,,,,1980,0,0
1260,60_日祝(共通),f8a7b7cf-c189-4116-ade2-8cf9cc85b6f1,,,,,1260,0,0
1410,58_平日(共通),896b6e17-5dff-4d09-9ef7-8eb095e6967f,,,,,1410,0,0
1871,54_平日(共通),04648dfc-9673-4973-9ea0-8f083025c669,,,,,1871,0,0
1650,55_日祝(共通),7ac2eb7a-89f2-4d8d-9c8f-90391d21e4c1,,,,,1650,0,0
1440,60_日祝(共通),bd75a99f-015a-4cf8-b87c-911e39f476d2,,,,bungotakada_yokkaichi_1_4,1440,0,0
1480,58_平日(共通),c9e8d2a2-dbfa-4907-8d20-914c2ea51c23,,,,,1480,0,0
1440,60_平日(共通),24fae187-7f20-4dae-9456-919054a9fe0f,,,,bungotakada_yokkaichi_4_1,1440,0,0
1443,60_日祝(共通),ee3af086-3145-46c6-8e17-91a7d6c8b0eb,,,,yokkaichi_bungotakada_3_4,1443,0,0
1441,60_日祝(共通),97827319-4f0c-437c-aaa0-91c3202cc185,,,,yokkaichi_bungotakada_6_4,1441,0,0
2010,58_日祝(共通),9399ee7a-f38d-48ff-ae30-92175574aa79,,,,,2010,0,0
2790,58_平日(共通),f6c26809-9560-4236-9fc0-92802698c9f7,,,,,2790,0,0
1443,60_平日(共通),322052e7-b0b8-44c8-ac08-92d189d9dea9,,,,yokkaichi_bungotakada_4_1,1443,0,0
2811,58_日祝(共通),ee384e39-50d4-4d3c-956a-94ade5740ee0,,,,,2811,0,0
1881,54_土曜(共通),58e69ec0-f34e-4c73-9761-953cc8af2b02,,,,,1881,0,0
1990,58_平日(共通),770c7ba2-74b6-4f00-8eef-963b0630bd09,,,,,1990,0,0
1440,60_平日(共通),cbfcc9be-5040-4138-b666-965784997817,,,,bungotakada_yokkaichi_6_1,1440,0,0
1770,620a2093-3f78-478e-bcaa-976dc070f194,620a2093-3f78-478e-bcaa-976dc070f194,,,,,1770,0,0
1770,ad4dc200-db11-42ea-aac2-992ade850031,ad4dc200-db11-42ea-aac2-992ade850031,,,,,1770,0,0
1271,60_土曜(共通),5d2ebda4-6748-430f-b565-99446ce62a3c,,,,,1271,0,0
1443,60_土曜(共通),e4b52ffe-9dc3-4bcf-a9d9-995048b3c90f,,,,yokkaichi_bungotakada_5_3,1443,0,0
2011,58_平日(共通),d7a8400c-d78c-4e11-ba81-9968172c805d,,,,,2011,0,0
1441,60_平日(共通),5dc62801-c9a2-4495-a2aa-9ac5d33505e5,,,,yokkaichi_bungotakada_1_1,1441,0,0
3821,60_平日(共通),3140c0e8-ff3a-4657-9e58-9b4e22f5fa4f,,,,,3821,0,0
1981,58_土曜(共通),a9cd24b9-4657-4bb4-9551-9b91437afa33,,,,,1981,0,0
1651,55_平日(共通),db8acd14-1e29-46f5-b237-9c1aa666d42b,,,,,1651,0,0
1440,60_日祝(共通),c02b2e68-38f3-4883-bc39-9c4200aa8b74,,,,bungotakada_yokkaichi_4_4,1440,0,0
1260,60_土曜(共通),e3f0725d-5ca4-4732-a414-9c457f582515,,,,,1260,0,0
1650,55_土曜(共通),331008e1-cde0-4f29-967e-9cab34b68928,,,,,1650,0,0
1260,60_日祝(共通),f6daea6a-2c3c-4a74-99e9-9d918ddd90d5,,,,,1260,0,0
1442,60_土曜(共通),b0e7eb49-af85-47d4-89f3-9de59bb87fa2,,,,bungotakada_yokkaichi_6_3,1442,0,0
2010,58_平日(共通),7acfd700-0a55-4a16-8c30-9decb9d36b66,,,,,2010,0,0
